,address,country,detailedType.subTypology,detailedType.typology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,price,priceByArea,propertyCode,propertyType,province,showAddress,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url
1994,"calle Valencia, 3",es,carAndMotorcycle,garage,2423,Eixample,False,,,False,False,True,False,False,41.3792186,2.1454222,Barcelona,La Nova Esquerra de l'Eixample,False,,1,rent,85.0,7.0,2403045,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle Valencia, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/b8/b7/17581407.jpg,https://www.idealista.com/inmueble/2403045/
1995,"calle Valencia, 5",es,sedanCar,garage,2443,Eixample,False,,,False,False,True,False,False,41.3793835,2.1451239,Barcelona,La Nova Esquerra de l'Eixample,False,,1,rent,125.0,11.0,2411763,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle Valencia, 5",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/1b/b4/2703059.jpg,https://www.idealista.com/inmueble/2411763/
1996,"quintana alta, 46",es,carAndMotorcycle,garage,9595,Centre,False,,,False,False,True,False,False,41.453209,2.244075,Badalona,,False,,2,rent,150.0,,81538799,garage,Barcelona,True,"Centre, Badalona","Garaje en quintana alta, 46",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/e7/d4/fa/578798494.jpg,https://www.idealista.com/inmueble/81538799/
1997,"passatge de Mas de Roda, 14",es,sedanCar,garage,2508,Sant Martí,False,,,False,False,True,False,False,41.3963535,2.1994651,Barcelona,El Poblenou,False,,4,rent,125.0,,37548705,garage,Barcelona,True,"El Poblenou, Barcelona","Garaje en passatge de Mas de Roda, 14",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/28/f5/221562808.jpg,https://www.idealista.com/inmueble/37548705/
1998,"calle de maspons, 22",es,carAndMotorcycle,garage,2285,Gràcia,False,,,False,False,False,False,False,41.4016727,2.1571911,Barcelona,Vila de Gràcia,False,,3,rent,100.0,,38095051,garage,Barcelona,True,"Vila de Gràcia, Barcelona","Garaje en calle de maspons, 22",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/e9/0c/166992664.jpg,https://www.idealista.com/inmueble/38095051/
1999,"via Augusta, 253",es,sedanCar,garage,3621,Sarrià-Sant Gervasi,False,,,False,False,True,False,False,41.3976544,2.133338,Barcelona,Sant Gervasi - Galvany,False,,5,rent,100.0,,37680706,garage,Barcelona,True,"Sant Gervasi - Galvany, Barcelona","Garaje en via Augusta, 253",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/c9/6e/265993009.jpg,https://www.idealista.com/inmueble/37680706/
2000,calle de Violant d\'Hongria Reina d'Aragó s/n,es,sedanCar,garage,3449,Sants-Montjuïc,False,,,False,False,False,False,False,41.3797845,2.132663,Barcelona,Sants,False,,4,rent,95.0,,39759812,garage,Barcelona,True,"Sants, Barcelona",Garaje en calle de Violant d\'Hongria Reina d'Aragó s/n,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/3d/ae/265996655.jpg,https://www.idealista.com/inmueble/39759812/
2001,"paseo d'Andreu Nin, 75",es,motorcycle,garage,6003,Nou Barris,False,,,False,False,False,False,False,41.438622,2.1829267,Barcelona,Porta,False,,3,rent,20.0,,82540653,garage,Barcelona,True,"Porta, Barcelona","Garaje en paseo d'Andreu Nin, 75",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/03/88/600826435.jpg,https://www.idealista.com/inmueble/82540653/
2002,"calle de la Circumval·lació, 70",es,sedanCar,garage,7696,Artigas - Llefià,False,,,False,False,False,False,False,41.4453244,2.2188983,Badalona,,False,,3,rent,65.0,,82539599,garage,Barcelona,True,"Artigas - Llefià, Badalona","Garaje en calle de la Circumval·lació, 70",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/0b/ba/599807452.jpg,https://www.idealista.com/inmueble/82539599/
2003,"passatge del Xiprer, 8",es,compactCar,garage,4164,La Torrasa,False,,,False,False,False,False,False,41.3713712,2.1269633,Hospitalet de Llobregat,La Torrasa,False,,4,rent,60.0,,82532567,garage,Barcelona,True,"La Torrasa, Hospitalet de Llobregat","Garaje en passatge del Xiprer, 8",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/d7/59/599651393.jpg,https://www.idealista.com/inmueble/82532567/
2004,"calle de Josep Pla, 175",es,motorcycle,garage,4385,Sant Martí,False,,,False,False,False,False,False,41.4160678,2.2059636,Barcelona,Provençals del Poblenou,False,,3,rent,30.0,,82529799,garage,Barcelona,True,"Provençals del Poblenou, Barcelona","Garaje en calle de Josep Pla, 175",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/df/a8/599612881.jpg,https://www.idealista.com/inmueble/82529799/
2005,"calle de Sants, 340",es,compactCar,garage,4255,Sants-Montjuïc,False,,,False,False,False,False,False,41.3757588,2.123941,Barcelona,Sants - Badal,False,,4,rent,100.0,,82466132,garage,Barcelona,True,"Sants - Badal, Barcelona","Garaje en calle de Sants, 340",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/40/b7/597934779.jpg,https://www.idealista.com/inmueble/82466132/
2006,"avenida de la Catedral, Barcelona, 9",es,sedanCar,garage,234,Ciutat Vella,False,205V,,False,False,True,False,False,41.385244,2.1762035,Barcelona,El Gòtic,False,,2,rent,165.0,,82265410,garage,Barcelona,True,"El Gòtic, Barcelona","Garaje en avenida de la Catedral, Barcelona, 9",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/2a/dd/594589896.jpg,https://www.idealista.com/inmueble/82265410/
2007,"gran Via de les Corts Catalanes, 515",es,sedanCar,garage,1354,Eixample,False,,,False,False,False,False,False,41.38184,2.1577516,Barcelona,La Nova Esquerra de l'Eixample,False,,3,rent,120.0,10.0,82196884,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en gran Via de les Corts Catalanes, 515",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/96/80/593232927.jpg,https://www.idealista.com/inmueble/82196884/
2008,"calle de Sancho de Ávila, 167",es,sedanCar,garage,2829,Sant Martí,False,,,False,False,True,False,False,41.4037443,2.1964859,Barcelona,El Poblenou,False,,3,rent,100.0,,81991837,garage,Barcelona,True,"El Poblenou, Barcelona","Garaje en calle de Sancho de Ávila, 167",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/c6/5a/604696546.jpg,https://www.idealista.com/inmueble/81991837/
2009,"calle de la Mineria, 14",es,motorcycle,garage,3789,Sants-Montjuïc,False,,,False,False,False,False,False,41.364196,2.1375344,Barcelona,La Marina del Port,False,,3,rent,30.0,,81567313,garage,Barcelona,True,"La Marina del Port, Barcelona","Garaje en calle de la Mineria, 14",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/e0/fb/579363480.jpg,https://www.idealista.com/inmueble/81567313/
2010,"calle d'Elisa, 28",es,compactCar,garage,3556,Sarrià-Sant Gervasi,False,,,False,False,False,False,False,41.405706,2.140782,Barcelona,El Putxet i el Farró,False,,3,rent,100.0,,81195087,garage,Barcelona,True,"El Putxet i el Farró, Barcelona","Garaje en calle d'Elisa, 28",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/3b/06/572004554.jpg,https://www.idealista.com/inmueble/81195087/
2011,"calle de les Carretes, 24",es,sedanCar,garage,979,Ciutat Vella,False,,,False,False,False,False,False,41.3778892,2.1666608,Barcelona,El Raval,False,,4,rent,99.0,,39118496,garage,Barcelona,True,"El Raval, Barcelona","Garaje en calle de les Carretes, 24",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/9b/90/68/254239238.jpg,https://www.idealista.com/inmueble/39118496/
2012,"calle de Sant Alexandre, 54",es,motorcycle,garage,4971,Horta Guinardó,False,,,False,False,False,False,False,41.4291809,2.1634271,Barcelona,Horta,False,,3,rent,29.0,,38952408,garage,Barcelona,True,"Horta, Barcelona","Garaje en calle de Sant Alexandre, 54",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/5a/1a/273659590.jpg,https://www.idealista.com/inmueble/38952408/
2013,"calle de Piquer, 21",es,sedanCar,garage,1392,Sants-Montjuïc,False,,,False,False,False,False,False,41.3727816,2.1704099,Barcelona,El Poble Sec - Parc de Montjuïc,False,,3,rent,110.0,12.0,29683515,garage,Barcelona,True,"El Poble Sec - Parc de Montjuïc, Barcelona","Garaje en calle de Piquer, 21",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/29/89/89493463.jpg,https://www.idealista.com/inmueble/29683515/
2014,"calle de València, 494",es,motorcycle,garage,2235,Eixample,False,,,False,False,True,False,False,41.4046827,2.1794675,Barcelona,La Sagrada Família,False,,3,rent,30.0,,26127852,garage,Barcelona,True,"La Sagrada Família, Barcelona","Garaje en calle de València, 494",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/ad/eb/38393276.jpg,https://www.idealista.com/inmueble/26127852/
2015,"pasaje Riu Congost, 12",es,compactCar,garage,8676,La Salut - Lloreda,False,,,False,False,False,False,False,41.448907,2.2332997,Badalona,,False,,3,rent,60.0,6.0,81617902,garage,Barcelona,True,"La Salut - Lloreda, Badalona","Garaje en pasaje Riu Congost, 12",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/ff/e1/227703.jpg,https://www.idealista.com/inmueble/81617902/
2016,calle de Llull s/n,es,carAndMotorcycle,garage,2603,Sant Martí,False,,,False,False,False,False,False,41.3985704,2.1989292,Barcelona,El Poblenou,False,,1,rent,100.0,,82313021,garage,Barcelona,True,"El Poblenou, Barcelona",Garaje en calle de Llull s/n,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/45/61/595584893.jpg,https://www.idealista.com/inmueble/82313021/
2017,"calle d'Antoni Agraz, 2",es,sedanCar,garage,13121,Can Matas,False,,,False,False,True,False,False,41.47267,2.0679,Sant Cugat del Vallès,,False,,1,rent,120.0,,82287369,garage,Barcelona,True,"Can Matas, Sant Cugat del Vallès","Garaje en calle d'Antoni Agraz, 2",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/73/e6/595055663.jpg,https://www.idealista.com/inmueble/82287369/
2018,"calle de la Selva de Mar, 18",es,carAndMotorcycle,garage,4116,Sant Martí,False,,,False,False,False,False,False,41.406984,2.213202,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,False,,1,rent,110.0,6.0,81912355,garage,Barcelona,True,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona","Garaje en calle de la Selva de Mar, 18",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/f8/dc/587543244.jpg,https://www.idealista.com/inmueble/81912355/
2019,"calle de Craywinckel, 3",es,sedanCar,garage,4116,Sarrià-Sant Gervasi,False,,,False,False,True,False,False,41.4121552,2.1397155,Barcelona,El Putxet i el Farró,False,,1,rent,120.0,,81840191,garage,Barcelona,True,"El Putxet i el Farró, Barcelona","Garaje en calle de Craywinckel, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/58/29/586419622.jpg,https://www.idealista.com/inmueble/81840191/
2020,"avenida de Madrid, 50",es,sedanCar,garage,4064,Sants-Montjuïc,False,,,False,False,True,False,False,41.3773234,2.1257978,Barcelona,Sants - Badal,False,,1,rent,100.0,,40472338,garage,Barcelona,True,"Sants - Badal, Barcelona","Garaje en avenida de Madrid, 50",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/a9/00/606802364.jpg,https://www.idealista.com/inmueble/40472338/
2021,"calle de Bordeus, 41",es,sedanCar,garage,2835,Les Corts,False,,,False,False,True,False,False,41.389423,2.139903,Barcelona,Les Corts,False,,1,rent,120.0,,40141373,garage,Barcelona,True,"Les Corts, Barcelona","Garaje en calle de Bordeus, 41",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/ee/f6/274703101.jpg,https://www.idealista.com/inmueble/40141373/
2022,"calle de Novell, 37",es,motorcycle,garage,3428,Les Corts,False,,,False,False,False,False,False,41.3831822,2.1323841,Barcelona,Les Corts,False,,5,rent,30.0,,30234643,garage,Barcelona,True,"Les Corts, Barcelona","Garaje en calle de Novell, 37",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/a8/88/98431326.jpg,https://www.idealista.com/inmueble/30234643/
2023,calle Narcís Monturiol,es,sedanCar,garage,13430,,False,10804,,False,False,False,False,False,41.4185968,2.0186854,Molins de Rei,,False,,0,rent,60.0,6.0,82588916,garage,Barcelona,False,Molins de Rei,Garaje en calle Narcís Monturiol,,https://www.idealista.com/inmueble/82588916/
2024,"calle de Puig i Valls, 14 -16",es,sedanCar,garage,4135,Sants-Montjuïc,False,,,False,False,False,False,False,41.3739278,2.1261215,Barcelona,Sants - Badal,False,,17,rent,100.0,5.0,82511198,garage,Barcelona,True,"Sants - Badal, Barcelona","Garaje en calle de Puig i Valls, 14 -16",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/64/40/599212280.jpg,https://www.idealista.com/inmueble/82511198/
2025,"calle de guitard, 44",es,sedanCar,garage,2964,Sants-Montjuïc,False,,,False,False,True,False,False,41.3821465,2.1380808,Barcelona,Sants,False,,9,rent,100.0,,34415984,garage,Barcelona,True,"Sants, Barcelona","Garaje en calle de guitard, 44",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/c0/fd/239401446.jpg,https://www.idealista.com/inmueble/34415984/
2026,"calle de Monlau, 45",es,sedanCar,garage,4697,Sant Andreu,False,,,False,False,False,False,False,41.4253954,2.1903084,Barcelona,La Sagrera,False,,10,rent,120.0,24.0,39799190,garage,Barcelona,True,"La Sagrera, Barcelona","Garaje en calle de Monlau, 45",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/0b/10/258137199.jpg,https://www.idealista.com/inmueble/39799190/
2027,"avenida de Barcelona, 15",es,carAndMotorcycle,garage,9831,,False,,,False,False,False,False,False,41.3648897,2.0586928,Sant Joan Despí,,False,,12,rent,80.0,,38604872,garage,Barcelona,True,Sant Joan Despí,"Garaje en avenida de Barcelona, 15",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/d3/d4/230682896.jpg,https://www.idealista.com/inmueble/38604872/
2028,calle del cinca s/n,es,sedanCar,garage,6145,Sant Andreu,False,,,False,False,True,False,False,41.4385533,2.1921462,Barcelona,Sant Andreu,False,,3,rent,80.0,,31225152,garage,Barcelona,True,"Sant Andreu, Barcelona",Garaje en calle del cinca s/n,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/b1/1f/113591920.jpg,https://www.idealista.com/inmueble/31225152/
2029,"calle d'Esteve Terradas, 27",es,compactCar,garage,4112,Gràcia,False,,,False,False,True,False,False,41.4131073,2.1411864,Barcelona,Vallcarca i els Penitents,False,,2,rent,120.0,,37597277,garage,Barcelona,True,"Vallcarca i els Penitents, Barcelona","Garaje en calle d'Esteve Terradas, 27",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/42/a9/220957636.jpg,https://www.idealista.com/inmueble/37597277/
2030,"calle de la providència, 37",es,motorcycle,garage,2767,Gràcia,False,,,False,False,True,False,False,41.4066379,2.1567651,Barcelona,Vila de Gràcia,False,,2,rent,30.0,,37070403,garage,Barcelona,True,"Vila de Gràcia, Barcelona","Garaje en calle de la providència, 37",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/ec/58/209286697.jpg,https://www.idealista.com/inmueble/37070403/
2031,"calle de josep irla, 15",es,sedanCar,garage,13370,Can Matas,False,,,False,False,True,False,False,41.4742227,2.0657231,Sant Cugat del Vallès,,False,,2,rent,50.0,,35305954,garage,Barcelona,True,"Can Matas, Sant Cugat del Vallès","Garaje en calle de josep irla, 15",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/24/a0/04/178270715.jpg,https://www.idealista.com/inmueble/35305954/
2032,"calle de Calàbria, 260",es,sedanCar,garage,2323,Eixample,False,,,False,False,False,False,False,41.3869103,2.1456531,Barcelona,La Nova Esquerra de l'Eixample,False,,1,rent,110.0,,82759996,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle de Calàbria, 260",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/4e/82/6d/604333994.jpg,https://www.idealista.com/inmueble/82759996/
2033,"calle de Calàbria, 260",es,sedanCar,garage,2323,Eixample,False,,,False,False,False,False,False,41.3869103,2.1456531,Barcelona,La Nova Esquerra de l'Eixample,False,,1,rent,110.0,,82759914,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle de Calàbria, 260",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/d3/f9/f1/604329505.jpg,https://www.idealista.com/inmueble/82759914/
2034,"calle de Calàbria, 260",es,sedanCar,garage,2323,Eixample,False,,,False,False,False,False,False,41.3869103,2.1456531,Barcelona,La Nova Esquerra de l'Eixample,False,,1,rent,110.0,,82759715,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle de Calàbria, 260",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/d3/a9/36/604322395.jpg,https://www.idealista.com/inmueble/82759715/
2035,"calle de l'energia, 36",es,compactCar,garage,4214,Sants-Montjuïc,False,,,False,False,True,False,False,41.360521,2.1349556,Barcelona,La Marina del Port,False,,1,rent,100.0,,36742233,garage,Barcelona,True,"La Marina del Port, Barcelona","Garaje en calle de l'energia, 36",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/b0/5a/126234359.jpg,https://www.idealista.com/inmueble/36742233/
2036,"calle del Comte Borrell, 190",es,sedanCar,garage,1751,Eixample,False,,,False,False,True,False,False,41.3852283,2.1524069,Barcelona,La Nova Esquerra de l'Eixample,False,,1,rent,90.0,,39313977,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle del Comte Borrell, 190",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/fb/74/260645105.jpg,https://www.idealista.com/inmueble/39313977/
2037,"calle Antònia Macià, 8",es,sedanCar,garage,13525,,False,,,False,False,False,False,False,41.4716537,2.2874052,Montgat,,False,,2,rent,70.0,,36118570,garage,Barcelona,True,Montgat,"Garaje en calle Antònia Macià, 8",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/de/20/192071954.jpg,https://www.idealista.com/inmueble/36118570/
2038,"ronda de Sant Antoni de Llefià, 104",es,compactCar,garage,7331,Artigas - Llefià,False,,,False,False,False,False,False,41.4415662,2.2187881,Badalona,,False,,2,rent,80.0,,82636739,garage,Barcelona,True,"Artigas - Llefià, Badalona","Garaje en ronda de Sant Antoni de Llefià, 104",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/58/9f/601722223.jpg,https://www.idealista.com/inmueble/82636739/
2039,"calle de francesc carbonell, 23",es,compactCar,garage,4069,Sarrià-Sant Gervasi,False,,,False,False,False,False,False,41.3930274,2.1257771,Barcelona,Sarrià,False,,1,rent,80.0,,31134464,garage,Barcelona,True,"Sarrià, Barcelona","Garaje en calle de francesc carbonell, 23",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/f8/de/112204638.jpg,https://www.idealista.com/inmueble/31134464/
